date,id,rawContent,retweetedTweet,quotedTweet,hashtags,replyCount,retweetCount,likeCount,quoteCount,viewCount,clean
2023-03-16 20:13:57+00:00,1636460815946489856,"@OfficialSPGB Wait, are you parody or not parody? I can’t tell.",,,,203,105,2365,36,120256,officialspgb wait parody parody cant tell
2023-03-16 20:12:22+00:00,1636460420167770130,@OfficialSPGB Yep.,,,,184,142,4809,10,229113,officialspgb yep
2023-03-16 20:04:34+00:00,1636458454440083458,@PeterDiamandis @_FountainLife !!,,,,136,104,1795,12,680560,peterdiamandis fountainlife
2023-03-16 19:55:48+00:00,1636456248768880640,Describes a significant portion of this platform https://t.co/IPUfU5O6gw,,,,9718,12335,124823,1710,19240810,describes significant portion platform https co
2023-03-16 19:52:33+00:00,1636455431680794625,"It’s exciting to see more &amp; more public figures engaging in active dialogue on this platform! 

Sure, people will say foolish things from time to time (myself especially), but that’s way better than silence or sanitized “press releases” that’re basically just boring propaganda.",,,,7910,19332,164340,1168,18528648,exciting see amp public figures engaging active dialogue platform sure people say foolish things time time especially thats way better silence sanitized press releases thatre basically boring propaganda
2023-03-16 19:46:44+00:00,1636453969491836930,"Best way to fight misinformation is to respond with accurate information, not censorship",,,,23208,59715,371970,4841,34928046,best way fight misinformation respond accurate information censorship
2023-03-16 19:41:37+00:00,1636452680900943880,"If other party is always wrong
And your party is always right
You are at least partly wrong",,,,9339,12029,118535,1322,18471962,party always wrongand party always rightyou least partly wrong
2023-03-16 19:37:48+00:00,1636451720707317767,@BillyM2k https://t.co/CxdWbr4npQ,,,,848,1057,14076,116,1845302,https co
2023-03-16 19:33:19+00:00,1636450589713235969,"@KimDotcom While of course stressful at the time, your response video was epic 🤣",,,,84,208,3493,16,204837,kimdotcom course stressful time response video epic
2023-03-16 19:14:19+00:00,1636445811172057104,@KimDotcom Your opinion of the US govt is (not unreasonably) negatively affected by a comically over-the-top swatting op,,,,322,516,7261,33,529593,kimdotcom opinion us govt unreasonably negatively affected comically top swatting op
2023-03-16 17:50:09+00:00,1636424629395812352,*not terrible,,,,2789,1297,25687,201,4954307,terrible
2023-03-16 17:40:24+00:00,1636422174935326720,@HowThingsWork_ Style,,,,2890,942,31073,119,3180102,howthingswork style
2023-03-16 17:37:44+00:00,1636421504538738689,@Rainmaker1973 Larger vocabulary means better data compression – fewer words needed to express concepts – so higher data rate,,,,1134,834,11027,105,1741106,larger vocabulary means better data compression fewer words needed express concepts higher data rate
2023-03-16 17:10:48+00:00,1636414725549592576,You’re terrible &amp; I love you,,,,17210,19599,166835,3849,34018807,youre terrible amp love
2023-03-16 16:49:22+00:00,1636409331854999552,@PeterDiamandis !!,,,,205,153,2639,16,766124,peterdiamandis
2023-03-16 16:44:11+00:00,1636408026939932674,It’s kinda flattering to be insulted on this site tbh,,,,15784,9758,146171,2512,30709539,kinda flattering insulted site tbh
2023-03-16 07:31:37+00:00,1636268970230652928,@dogeofficialceo Yah,,,,557,375,7126,42,1226657,dogeofficialceo yah
2023-03-16 07:28:10+00:00,1636268101552537601,@Teslaconomics Looking fake is how you know it’s real these days,,,,2136,2008,31490,180,2890748,teslaconomics looking fake know real days
2023-03-16 07:12:32+00:00,1636264167681163264,"You can ring my bell, ring my bell",,,,16393,8110,113593,1658,26812927,ring bell ring bell
2023-03-16 06:28:48+00:00,1636253162423083009,Mis An Thropic Thunder,,,,3416,2542,35260,284,14284494,mis thropic thunder
2023-03-16 06:18:18+00:00,1636250518887464961,@tegmark I agree!,,,,372,303,4421,36,1076764,tegmark agree
2023-03-16 02:18:45+00:00,1636190235301224448,@ZubyMusic 🔥,,,,545,1162,23044,41,1776344,zubymusic
2023-03-16 00:29:27+00:00,1636162726140493825,"Microsoft fired their AI safety team?
https://t.co/bp5vde1clm",,,,8253,12034,72483,1236,19892003,microsoft fired ai safety team https co
2023-03-16 00:25:59+00:00,1636161857697329160,@dougponder !!,,,,545,399,6457,34,1392402,dougponder
2023-03-15 19:57:25+00:00,1636094270607114245,@BillyM2k Nice,,,,631,514,11172,47,1646461,nice
2023-03-15 19:29:12+00:00,1636087168023121922,Starlink now offers global roaming,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/SpaceX/status/1636082103438934016', 'date': '2023-03-15T19:09:05+00:00', 'rawContent': 'Starlink now offers a global roaming option for customers traveling to locations where connectivity has been unreliable or completely unavailable → https://t.co/zQFh5qscts https://t.co/CKpsWVeDx4', 'renderedContent': 'Starlink now offers a global roaming option for customers traveling to locations where connectivity has been unreliable or completely unavailable → starlink.com/roam https://t.co/CKpsWVeDx4', 'id': 1636082103438934016, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'SpaceX', 'id': 34743251, 'displayname': 'SpaceX', 'rawDescription': 'SpaceX designs, manufactures and launches the world’s most advanced rockets and spacecraft', 'renderedDescription': 'SpaceX designs, manufactures and launches the world’s most advanced rockets and spacecraft', 'descriptionLinks': None, 'verified': True, 'created': '2009-04-23T21:53:30+00:00', 'followersCount': 28588540, 'friendsCount': 100, 'statusesCount': 6723, 'favouritesCount': 410, 'listedCount': 39289, 'mediaCount': 2269, 'location': 'Hawthorne, CA', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'spacex.com', 'url': 'http://www.spacex.com', 'tcourl': 'https://t.co/h50T0bSAeC', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1082744382585856001/rH_k3PtQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/34743251/1677862631', 'label': None, 'description': 'SpaceX designs, manufactures and launches the world’s most advanced rockets and spacecraft', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/h50T0bSAeC', 'linkUrl': 'http://www.spacex.com', 'url': 'https://twitter.com/SpaceX'}, 'replyCount': 764, 'retweetCount': 1785, 'likeCount': 11982, 'quoteCount': 281, 'conversationId': 1636082103438934016, 'lang': 'en', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'sourceUrl': 'https://mobile.twitter.com', 'sourceLabel': 'Twitter Web App', 'links': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'starlink.com/roam', 'url': 'http://starlink.com/roam', 'tcourl': 'https://t.co/zQFh5qscts', 'indices': [148, 171]}], 'media': [{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FrSHwHFagAAH0Mu?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FrSHwHFagAAH0Mu?format=jpg&name=orig', 'altText': None}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None, 'card': None, 'viewCount': 23660029, 'vibe': None, 'content': 'Starlink now offers a global roaming option for customers traveling to locations where connectivity has been unreliable or completely unavailable → https://t.co/zQFh5qscts https://t.co/CKpsWVeDx4', 'outlinks': ['http://starlink.com/roam'], 'outlinksss': 'http://starlink.com/roam', 'tcooutlinks': ['https://t.co/zQFh5qscts'], 'tcooutlinksss': 'https://t.co/zQFh5qscts', 'username': 'SpaceX'}",,5617,8500,73960,589,22489934,starlink offers global roaming
2023-03-15 16:49:40+00:00,1636047019893481474,"@Carnage4Life I’m still confused as to how a non-profit to which I donated ~$100M somehow became a $30B market cap for-profit. If this is legal, why doesn’t everyone do it?",,,,7590,16898,158771,1291,15854666,im still confused non profit donated somehow became market cap profit legal doesnt everyone
2023-03-15 07:35:13+00:00,1635907488078807042,@RichardHanania That is a very real risk,,,,465,329,4604,46,1226224,richardhanania real risk
2023-03-15 07:28:41+00:00,1635905842145894401,"@UpdatingOnRome Corporate wants to know the difference between these two photos:
– Middle-aged dudes at toga party
– Supreme leadership of Rome",,,,196,178,2610,18,162511,updatingonrome corporate wants know difference two photos middle aged dudes toga party supreme leadership rome
2023-03-15 07:17:34+00:00,1635903046046580737,@UpdatingOnRome It’s basically a toga party – what’s the worst that could happen?,,,,1061,703,12824,85,2255889,updatingonrome basically toga party whats worst could happen
2023-03-15 06:59:22+00:00,1635898464511852544,@charliekirk11 Not a peaceful protest at all,,,,3411,5714,65322,241,3260614,peaceful protest
2023-03-15 06:14:05+00:00,1635887068520894465,@cz_1977 🤣,,,,427,241,11154,22,998896,cz
2023-03-15 06:09:22+00:00,1635885881633431552,https://t.co/ddmLSmOGb0,,,,14258,36916,433649,2974,33774681,https co
2023-03-15 06:09:00+00:00,1635885790776422400,@BeingAsifx @AutismCapital 💯,,,,82,76,1321,8,89960,beingasifx autismcapital
2023-03-15 06:07:56+00:00,1635885523247017984,@AutismCapital Rewarding an AI for bias/deception is the path to a dystopian future,,,,1083,2198,21024,129,1640183,autismcapital rewarding ai bias deception path dystopian future
2023-03-15 05:48:10+00:00,1635880548823453699,@myth_pilot Is there a copy of the DOJ complaint online?,,,,83,203,2081,18,120233,myth pilot copy doj complaint online
2023-03-15 05:38:23+00:00,1635878087832289280,@ggreenwald @DrJMoneyPHD Interesting,,,,125,185,2746,20,152671,ggreenwald drjmoneyphd interesting
2023-03-15 05:24:26+00:00,1635874573819191298,Funny cause it’s true https://t.co/FuIFx4Xuaq,,,,6936,19616,151907,1393,22441508,funny cause true https co
2023-03-15 05:22:17+00:00,1635874035794956288,@DavidRozado Concerning,,,,94,114,1470,9,64773,davidrozado concerning
2023-03-15 05:04:01+00:00,1635869435364794368,@thereal_truther @kevinnbass Interesting,,,,69,78,1027,12,87699,thereal truther kevinnbass interesting
2023-03-15 03:49:56+00:00,1635850795173269506,@nowteslafy V11 starts going wide this weekend,,,,617,595,5468,165,1037539,nowteslafy starts going wide weekend
2023-03-15 03:46:49+00:00,1635850008141414400,https://t.co/CbxRg9r88U,,,,7082,9948,101936,1037,18323071,https co
2023-03-15 03:44:57+00:00,1635849541110099969,@minliangtan Transformers have limits,,,,623,343,5077,40,1224732,minliangtan transformers limits
2023-03-15 03:40:19+00:00,1635848372073426946,@mckaywrigley Sigh,,,,1607,687,19071,79,3050478,mckaywrigley sigh
2023-03-15 03:36:38+00:00,1635847446344376324,@micsolana 🤣,,,,156,188,3717,13,830446,micsolana
2023-03-15 01:22:00+00:00,1635813564345892864,@svpino Yup,,,,980,1239,18538,66,1962003,svpino yup
2023-03-15 01:15:04+00:00,1635811818169044994,@CathieDWood Lot of current year similarities to 1929,,,,764,1042,8884,189,1448141,cathiedwood lot current year similarities
2023-03-14 23:31:29+00:00,1635785752423567360,@mckaywrigley @gdb Funnybot is funny,,,,305,202,3072,26,1040899,mckaywrigley gdb funnybot funny
2023-03-14 23:27:39+00:00,1635784789658841088,@BillyM2k They are running out of dystopias,,,,895,626,10299,46,1639192,running dystopias
2023-03-14 21:04:31+00:00,1635748768598601728,@jordanbpeterson Very concerning,,,,1036,1524,22227,84,706328,jordanbpeterson concerning
2023-03-14 17:48:26+00:00,1635699420326133760,Parents don’t realize the Soviet level of indoctrination that their children are receiving in elite high schools &amp; colleges!,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/aaronsibarium/status/1635633773143371779', 'date': '2023-03-14T13:27:34+00:00', 'rawContent': 'NEW: Hundreds of Stanford students lined the halls yesterday to protest the law school’s dean, Jenny Martinez, for apologizing to Kyle Duncan, the judge shouted down last week.\n\nThe students effectively subjected Martinez to an intimidating walk of shame.🧵https://t.co/6gEj2A0j4z', 'renderedContent': 'NEW: Hundreds of Stanford students lined the halls yesterday to protest the law school’s dean, Jenny Martinez, for apologizing to Kyle Duncan, the judge shouted down last week.\n\nThe students effectively subjected Martinez to an intimidating walk of shame.🧵freebeacon.com/campus/student…', 'id': 1635633773143371779, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'aaronsibarium', 'id': 848348952084828160, 'displayname': 'Aaron Sibarium', 'rawDescription': 'Reporter @FreeBeacon. Co-host of ""Institutionalized"" with @CharlesFLehman. DMs open. “A kind of genius”—Jason Stanley', 'renderedDescription': 'Reporter @FreeBeacon. Co-host of ""Institutionalized"" with @CharlesFLehman. DMs open. “A kind of genius”—Jason Stanley', 'descriptionLinks': None, 'verified': False, 'created': '2017-04-02T01:38:46+00:00', 'followersCount': 42162, 'friendsCount': 4404, 'statusesCount': 20912, 'favouritesCount': 39090, 'listedCount': 335, 'mediaCount': 1406, 'location': 'Washington, DC', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'freebeacon.com/author/aaron-s…', 'url': 'https://freebeacon.com/author/aaron-sibarium/', 'tcourl': 'https://t.co/RVel8MzI7z', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1540946872990326784/XnBmp8ar_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/848348952084828160/1609124951', 'label': None, 'description': 'Reporter @FreeBeacon. Co-host of ""Institutionalized"" with @CharlesFLehman. DMs open. “A kind of genius”—Jason Stanley', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/RVel8MzI7z', 'linkUrl': 'https://freebeacon.com/author/aaron-sibarium/', 'url': 'https://twitter.com/aaronsibarium'}, 'replyCount': 3603, 'retweetCount': 2364, 'likeCount': 8627, 'quoteCount': 1290, 'conversationId': 1635633773143371779, 'lang': 'en', 'source': '<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', 'sourceUrl': 'http://twitter.com/#!/download/ipad', 'sourceLabel': 'Twitter for iPad', 'links': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'freebeacon.com/campus/student…', 'url': 'https://freebeacon.com/campus/student-activists-target-stanford-law-school-dean-in-revolt-over-her-apology/', 'tcourl': 'https://t.co/6gEj2A0j4z', 'indices': [256, 279]}], 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None, 'card': {'_type': 'snscrape.modules.twitter.SummaryCard', 'title': 'Student Activists Target Stanford Law School Dean in Revolt Over Her Apology', 'url': 'https://freebeacon.com/campus/student-activists-target-stanford-law-school-dean-in-revolt-over-her-apology/', 'description': 'Hundreds of Stanford student activists on Monday lined the hallways to protest the law school’s dean, Jenny Martinez, for signing her name to an apology to Fifth Circuit appellate judge Kyle Duncan,...', 'thumbnailUrl': 'https://pbs.twimg.com/card_img/1638117255190913033/BfZPe6_Z?format=jpg&name=orig', 'siteUser': {'_type': 'snscrape.modules.twitter.User', 'username': 'FreeBeacon', 'id': 455764741, 'displayname': 'Washington Free Beacon', 'rawDescription': 'In-depth investigative reporting on stories that those in power hope will never see the light of day.', 'renderedDescription': 'In-depth investigative reporting on stories that those in power hope will never see the light of day.', 'descriptionLinks': None, 'verified': True, 'created': '2012-01-05T13:54:57+00:00', 'followersCount': 157647, 'friendsCount': 4000, 'statusesCount': 159367, 'favouritesCount': 4773, 'listedCount': 2326, 'mediaCount': 47115, 'location': 'United States', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'FreeBeacon.com', 'url': 'https://FreeBeacon.com', 'tcourl': 'https://t.co/TaBBS2J0PU', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1382730064131985417/hiTa1rHL_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/455764741/1618503512', 'label': None, 'description': 'In-depth investigative reporting on stories that those in power hope will never see the light of day.', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/TaBBS2J0PU', 'linkUrl': 'https://FreeBeacon.com', 'url': 'https://twitter.com/FreeBeacon'}, 'creatorUser': {'_type': 'snscrape.modules.twitter.User', 'username': 'aaronsibarium', 'id': 848348952084828160, 'displayname': 'Aaron Sibarium', 'rawDescription': 'Reporter @FreeBeacon. Co-host of ""Institutionalized"" with @CharlesFLehman. DMs open. “A kind of genius”—Jason Stanley', 'renderedDescription': 'Reporter @FreeBeacon. Co-host of ""Institutionalized"" with @CharlesFLehman. DMs open. “A kind of genius”—Jason Stanley', 'descriptionLinks': None, 'verified': False, 'created': '2017-04-02T01:38:46+00:00', 'followersCount': 42162, 'friendsCount': 4404, 'statusesCount': 20912, 'favouritesCount': 39090, 'listedCount': 335, 'mediaCount': 1406, 'location': 'Washington, DC', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'freebeacon.com/author/aaron-s…', 'url': 'https://freebeacon.com/author/aaron-sibarium/', 'tcourl': 'https://t.co/RVel8MzI7z', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1540946872990326784/XnBmp8ar_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/848348952084828160/1609124951', 'label': None, 'description': 'Reporter @FreeBeacon. Co-host of ""Institutionalized"" with @CharlesFLehman. DMs open. “A kind of genius”—Jason Stanley', 'descriptionUrls': None, 'linkTcourl': 'https://t.co/RVel8MzI7z', 'linkUrl': 'https://freebeacon.com/author/aaron-sibarium/', 'url': 'https://twitter.com/aaronsibarium'}}, 'viewCount': 39377370, 'vibe': None, 'content': 'NEW: Hundreds of Stanford students lined the halls yesterday to protest the law school’s dean, Jenny Martinez, for apologizing to Kyle Duncan, the judge shouted down last week.\n\nThe students effectively subjected Martinez to an intimidating walk of shame.🧵https://t.co/6gEj2A0j4z', 'outlinks': ['https://freebeacon.com/campus/student-activists-target-stanford-law-school-dean-in-revolt-over-her-apology/'], 'outlinksss': 'https://freebeacon.com/campus/student-activists-target-stanford-law-school-dean-in-revolt-over-her-apology/', 'tcooutlinks': ['https://t.co/6gEj2A0j4z'], 'tcooutlinksss': 'https://t.co/6gEj2A0j4z', 'username': 'aaronsibarium'}",,13858,35543,172655,2300,36335421,parents dont realize soviet level indoctrination children receiving elite high schools amp colleges
2023-03-14 17:35:27+00:00,1635696155010154496,@cb_doge That whole experience gave me great respect for farmers – they work hard to put the food on everyone’s table,,,,562,1040,10651,94,267823,cb doge whole experience gave great respect farmers work hard put food everyones table
2023-03-14 17:34:20+00:00,1635695874549645313,"@cb_doge That’s me working on my 2nd cousin’s wheat farm in Saskatchewan. I think we did a barn raising that day. 

If you want to see peak human labor productivity, a good old barn-raising is it!",,,,2309,2880,62869,186,3655583,cb doge thats working cousins wheat farm saskatchewan think barn raising day want see peak human labor productivity good old barn raising
2023-03-14 17:31:30+00:00,1635695161136263169,@cb_doge “Two hats are better than one” – wise proverb,,,,1363,709,11203,102,1298124,cb doge two hats better one wise proverb
2023-03-14 17:30:32+00:00,1635694914930614272,@wintonARK What will be left for us humans to do? We better get a move on with Neuralink!,,,,7399,2457,36676,717,9477130,wintonark left us humans better get move neuralink
2023-03-14 17:13:40+00:00,1635690671964311553,@alx !,,,,630,404,6112,34,1638367,alx
2023-03-14 17:09:31+00:00,1635689626739544064,"The intent is for this site to be fair &amp; impartial, favoring no party, seeking only the least wrong truth.",,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/elonmusk/status/1635510381874667520', 'date': '2023-03-14T05:17:16+00:00', 'rawContent': 'Fight for truth, whole truth &amp; nothin but!', 'renderedContent': 'Fight for truth, whole truth &amp; nothin but!', 'id': 1635510381874667520, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'elonmusk', 'id': 44196397, 'displayname': 'Elon Musk', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': True, 'created': '2009-06-02T20:12:29+00:00', 'followersCount': 132592590, 'friendsCount': 184, 'statusesCount': 23884, 'favouritesCount': 19972, 'listedCount': 118508, 'mediaCount': 1463, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1590968738358079488/IY9Gx6Ok_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/44196397/1576183471', 'label': None, 'description': '', 'descriptionUrls': None, 'linkTcourl': None, 'linkUrl': None, 'url': 'https://twitter.com/elonmusk'}, 'replyCount': 8140, 'retweetCount': 10479, 'likeCount': 81189, 'quoteCount': 835, 'conversationId': 1635510381874667520, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'links': None, 'media': None, 'retweetedTweet': None, 'quotedTweet': {'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/CommunityNotes/status/1635491237439602691', 'date': '2023-03-14T04:01:11+00:00', 'rawContent': 'Sign up to become a Community Notes contributor: https://t.co/FSsqNzonnz', 'renderedContent': 'Sign up to become a Community Notes contributor: twitter.com/i/flow/join-bi…', 'id': 1635491237439602691, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'CommunityNotes', 'id': 1319036828964454402, 'displayname': 'Community Notes', 'rawDescription': ""Empowering people on Twitter to create a better-informed world.\n\nWe're open source and data is publicly available: https://t.co/CGdR4wF5wn\n\nQ? Tweet/DM"", 'renderedDescription': ""Empowering people on Twitter to create a better-informed world.\n\nWe're open source and data is publicly available: twitter.github.io/communitynotes\n\nQ? Tweet/DM"", 'descriptionLinks': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'twitter.github.io/communitynotes', 'url': 'http://twitter.github.io/communitynotes', 'tcourl': 'https://t.co/CGdR4wF5wn', 'indices': [115, 138]}], 'verified': True, 'created': '2020-10-21T22:04:47+00:00', 'followersCount': 278885, 'friendsCount': 0, 'statusesCount': 316, 'favouritesCount': 247, 'listedCount': 784, 'mediaCount': 59, 'location': '', 'protected': False, 'link': {'_type': 'snscrape.modules.twitter.TextLink', 'text': 'twitter.com/i/communitynot…', 'url': 'https://twitter.com/i/communitynotes/rated_helpful', 'tcourl': 'https://t.co/VqutklmXl7', 'indices': [0, 23]}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1590766786122653696/dNjmIGfn_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1319036828964454402/1668103332', 'label': {'_type': 'snscrape.modules.twitter.UserLabel', 'description': 'Twitter', 'url': 'https://twitter.com/Twitter', 'badgeUrl': 'https://pbs.twimg.com/profile_images/1488548719062654976/u6qfBBkF_bigger.jpg', 'longDescription': None}, 'description': ""Empowering people on Twitter to create a better-informed world.\n\nWe're open source and data is publicly available: twitter.github.io/communitynotes\n\nQ? Tweet/DM"", 'descriptionUrls': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'twitter.github.io/communitynotes', 'url': 'http://twitter.github.io/communitynotes', 'tcourl': 'https://t.co/CGdR4wF5wn', 'indices': [115, 138]}], 'linkTcourl': 'https://t.co/VqutklmXl7', 'linkUrl': 'https://twitter.com/i/communitynotes/rated_helpful', 'url': 'https://twitter.com/CommunityNotes'}, 'replyCount': 1024, 'retweetCount': 1171, 'likeCount': 5644, 'quoteCount': 291, 'conversationId': 1635491237439602691, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'links': [{'_type': 'snscrape.modules.twitter.TextLink', 'text': 'twitter.com/i/flow/join-bi…', 'url': 'https://twitter.com/i/flow/join-birdwatch', 'tcourl': 'https://t.co/FSsqNzonnz', 'indices': [49, 72]}], 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None, 'card': None, 'viewCount': 30919155, 'vibe': None, 'content': 'Sign up to become a Community Notes contributor: https://t.co/FSsqNzonnz', 'outlinks': ['https://twitter.com/i/flow/join-birdwatch'], 'outlinksss': 'https://twitter.com/i/flow/join-birdwatch', 'tcooutlinks': ['https://t.co/FSsqNzonnz'], 'tcooutlinksss': 'https://t.co/FSsqNzonnz', 'username': 'CommunityNotes'}, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None, 'card': None, 'viewCount': 57585628, 'vibe': None, 'content': 'Fight for truth, whole truth &amp; nothin but!', 'outlinks': [], 'outlinksss': '', 'tcooutlinks': [], 'tcooutlinksss': '', 'username': 'elonmusk'}",,15406,14977,118515,1659,29397237,intent site fair amp impartial favoring party seeking least wrong truth
2023-03-14 17:07:10+00:00,1635689035908931584,@BillyM2k 🤔,,,,336,212,3595,24,999017, 
2023-03-14 15:50:53+00:00,1635669839217041408,@kevinnbass Indeed,,,,442,921,16243,30,1546956,kevinnbass indeed
2023-03-14 06:35:42+00:00,1635530123922509824,@MuskUniversity I hope so,,,,1153,670,13113,79,1697629,muskuniversity hope
